äº¤æ__                  ,__è®¢å__               ,äº¤æ___»º_¶é_              ,ä»__¶é_                ,_è¿_¿®_¹æ__              ,äº¤æ__¥æ__     ,ç±»å_              ,äº¤æ_å¯¹æ_            ,_____§°                ,__ï¼__ï¼   ,_/_     ,äº¤æ__¶æ    ,___è´¹ï____   ,____æ¬¾ï____  ,å¤_³¨                  ,èµ___¶æ     
"2020100622001471225755212213	","visionpay86D4479326B80AD84EAD7EDE	",2020/10/6 21:08,2020/10/6 21:08,2020/10/6 21:08,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,13,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020091322001471220584473406_20201005000000022000000013800632	","20091311100400000005146132901056	",2020/10/5 16:16,                    ,2020/10/5 16:16,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,_æ¬-ç¾__è®¢å_-20091311100400000005146132901056,1.34,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020100522001471225754365090	","46018530039802931871223	",2020/10/5 7:10,2020/10/5 7:10,2020/10/5 7:10,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_______           ,___                  ,281,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225754364986	","16018243444802931871223	",2020/10/4 23:12,2020/10/4 23:12,2020/10/4 23:12,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç½__              ,___                  ,30,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225754300857	","1520180330024764010461368603355788326800079	",2020/10/4 20:14,2020/10/4 20:14,2020/10/4 20:14,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,å·´ç__§ç_(æ°_²»åº)       ,å·´ç__§ç_(æ°_²»åº)           ,289,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225753765486	","1420180330024764010461368603355220776805547	",2020/10/4 15:10,2020/10/4 15:10,2020/10/4 15:10,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¢__æ¡__æ£__ä¿±ä__       ,MTDP-é¢__æ¡__æ£__ä¿±ä__      ,15,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225754011578	","16017900469802931871223	",2020/10/4 13:40,2020/10/4 13:40,2020/10/4 13:40,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,__°´_¸é            ,___                  ,12.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225753590458	","711070130028812820201004123832	",2020/10/4 12:38,2020/10/4 12:38,2020/10/4 12:38,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,7-Eleven(ç¼¤æ_ç©ºé_)  ,711Payment          ,13.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225754011492	","361266000048210001112063120001133155	",2020/10/4 12:33,2020/10/4 12:33,2020/10/4 12:33,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,æ·±å_å¸___°è____èµ________ ,æ·±å_å¸___°è____èµ________     ,395,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100422001471225753553184	","991266000048210001112063120001133134	",2020/10/4 12:26,2020/10/4 12:26,2020/10/4 12:26,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,æ·±å_å¸___°è____èµ________ ,æ·±å_å¸___°è____èµ________     ,438,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100322001471221421396509	","1050003004401585939 	",2020/10/3 21:41,2020/10/3 21:41,2020/10/3 21:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,__º¬è±__è±__________    ,è±__ç½ è±___µå½±_¥å_2021      ,168,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100122001471225751988142	","302017072407876133AAA1765620201001184825Z319d30b26	",2020/10/1 18:48,2020/10/1 18:48,2020/10/1 18:48,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_°ç_ä½³ä¾¿_©å_          ,ä¸__¥è_è´¢æ____ä»           ,36,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020100122001471221420802965	","20100170115953483910	",2020/10/1 18:39,2020/10/1 18:39,2020/10/1 18:39,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,å¤§æ______å¤¹é(è½¦å_åº__)å¤__è®¢å_  ,14.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471225751927070	","visionpay86D4479326B80AD068192DC3	",2020/9/30 21:18,2020/9/30 21:18,2020/9/30 21:18,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___              ,_ºè_è´§æ_æ¶_´¹              ,22.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471221420402124	","11180600720093032013624258703	",2020/9/30 18:35,2020/9/30 18:35,2020/9/30 18:35,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____.___æ°´æ_(_°æ´²åº)       ,20.2,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471225751752657	","20093070115231179910	",2020/9/30 18:32,2020/9/30 18:32,2020/9/30 18:32,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,å°__æ¯__(ä¸__äº__)å¤__è®¢å_      ,15.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471221420199794	","20093070115228372310	",2020/9/30 18:31,2020/9/30 18:31,2020/9/30 18:31,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_____ç»__ï¼__æµ·ï______ ,è¶_º§ä¼__________3000000006903730810,5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471221420364179	","XP1020093014500351011088003153	",2020/9/30 14:05,2020/9/30 14:05,2020/9/30 14:05,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1020093014500351011088003153,5.42,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471221420130175	","XP1720093012501350810123002396	",2020/9/30 12:30,2020/9/30 12:30,2020/9/30 12:30,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1720093012501350810123002396,11.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020093022001471221420198115	","20093070114820287610	",2020/9/30 11:17,2020/9/30 11:17,2020/9/30 11:17,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____³å_ç¬¼å_Â·_¸é__¢å___      ,16.77,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020091722001471221412566948_20200929154102064027062020103508	","21600305662373261762	",2020/9/29 15:41,                    ,2020/9/29 15:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¿¡æ_ç§_______      ,_æ¬-___[4200917568500475]_·æ_ä»,139,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020092922001471221419802572	","20092911100400000006087618294056	",2020/9/29 12:03,2020/9/29 12:03,2020/9/29 12:03,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092911100400000006087618294056,9.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092922001471221419978502	","20092911100400000006087125566056	",2020/9/29 12:01,2020/9/29 12:01,2020/9/29 12:01,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092911100400000006087125566056,12,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092922001471221419907376	","20092970114009509110	",2020/9/29 11:22,2020/9/29 11:22,2020/9/29 11:22,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,ç§¦é__¢éå¤__è®¢å_            ,17.3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"20200927250373882205 	","202009271100300705120623373953	",2020/9/28 12:16,2020/9/28 12:16,2020/9/27 3:58,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,___ä¼__ï¼__äº_ç½______¡æ_____,_¸ä_å®___-9__2_-*_      ,4.17,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092822001471221419713412	","20092870113208441910	",2020/9/28 11:31,2020/9/28 11:31,2020/9/28 11:31,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,_¿éé¥_(è½¦å_åº__)å¤__è®¢å_      ,14.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092822001471225749006757	","4112660000487200002020092809053602101179296706N	",2020/9/28 9:05,2020/9/28 9:05,2020/9/28 9:05,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_°ç_ä½³ä¾¿_©å_          ,_°ç_ä½³ä¾¿_©å_è®¢å__·ï_2009280100200184834_¡é__:2422,14,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092722001471221419250756	","16012102504802931871223	",2020/9/27 20:37,2020/9/27 20:37,2020/9/27 20:37,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,è°_ç¾__é¥¸é¥¹_         ,___                  ,21,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092722001471221419109277	","20092770112294454710	",2020/9/27 11:21,2020/9/27 11:21,2020/9/27 11:21,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é¥¿ä_ä¹             ,____³å_ç¬¼å_Â·_¸é__¢å___      ,15.76,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092722001471221419311905	","20092770112284786310	",2020/9/27 11:17,2020/9/27 11:17,2020/9/27 11:17,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_____ç»__ï¼__æµ·ï______ ,è¶_º§ä¼__________3000000006705980010,10,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092622001471221418614163	","110333_2020092600260_222802270	",2020/9/26 22:28,2020/9/26 22:28,2020/9/26 22:28,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,æµ·å_____(å¤§ä¸­___)     ,æµ·å___·±_³ä____åº           ,333,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092622001471221418734055	","XP2420092619501266246382005823	",2020/9/26 19:47,2020/9/26 19:47,2020/9/26 19:47,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP2420092619501266246382005823,99,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092622001471221418610383	","1066516605696297451 	",2020/9/26 16:08,2020/9/26 16:08,2020/9/26 16:13,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é«_¾·__½¦_¥é©»___        ,é«_¾·_°å___½¦è®¢å_            ,15,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092622001471221418866605	","20092611100400000005900928578056	",2020/9/26 10:59,2020/9/26 10:59,2020/9/26 10:59,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092611100400000005900928578056,21.8,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092522001471221418370945	","20092511100400000005872454295056	",2020/9/25 18:30,2020/9/25 18:30,2020/9/25 18:30,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092511100400000005872454295056,14.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092522001471221418378313	","20092511100400000005870499119056	",2020/9/25 18:26,2020/9/25 18:26,2020/9/25 18:26,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092511100400000005870499119056,17.5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092522001471221418376837	","20092511100400000005871548906056	",2020/9/25 18:21,2020/9/25 18:21,2020/9/25 18:21,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092511100400000005871548906056,5,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092522001471221418416016	","20092511100400000005841713334056	",2020/9/25 11:18,2020/9/25 11:18,2020/9/25 11:18,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092511100400000005841713334056,12.3,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092422001471221417424598	","46009467125802931871223	",2020/9/24 19:25,2020/9/24 19:25,2020/9/24 19:25,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,15,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092422001471221417749621	","711007800018136620200924133950	",2020/9/24 13:39,2020/9/24 13:39,2020/9/24 13:39,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,7-Eleven(ç§__å¹¿å_)  ,711Payment          ,16,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092422001471221417456705	","XP1120092411500202492346004420	",2020/9/24 12:05,2020/9/24 12:05,2020/9/24 12:05,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1120092411500202492346004420,11.52,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092422001471221417733100_RM0020092412201412937408006491	","XP1320092411500202217958006491	",2020/9/24 12:03,                    ,2020/9/24 12:03,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,_æ¬-______XP1320092411500202217958006491,9.41,        ,_æ¬¾æ__    ,0,0,                    ,å·²æ__      
"2020092422001471221417733100	","XP1320092411500202217958006491	",2020/9/24 11:38,2020/9/24 11:38,2020/9/24 12:03,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1320092411500202217958006491,9.41,__      ,äº¤æ__³é_    ,0,9.41,                    ,å·²æ__      
"2020092422001471221417691982	","20092411100400000005788234427056	",2020/9/24 11:22,2020/9/24 11:22,2020/9/24 11:22,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092411100400000005788234427056,15.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092422001471221417494052	","XP1720092411500201819943001122	",2020/9/24 11:12,2020/9/24 11:12,2020/9/24 11:12,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,_¼åå¤_¹³_°å__         ,______XP1720092411500201819943001122,7.92,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092322001471221416877216	","46008603956802931871223	",2020/9/23 19:26,2020/9/23 19:26,2020/9/23 19:26,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,19,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092322001471221416664146	","20092311100400000005731485252056	",2020/9/23 11:24,2020/9/23 11:24,2020/9/23 11:24,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092311100400000005731485252056,5.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092322001171221416519980	","T200P1263854666746542514	",2020/9/23 9:36,2020/9/23 9:36,2020/10/3 15:55,æ·__        ,__å®__ä¿_º¤_         ,å¤©ç_è¶__            ,è¥¿å_ç©ºæ_æ¸__________å®¤å_¨æ_é¦___ºä_____¤è_é¦__70g_ºä_ ç­_ä»,1,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092222001471221416197942	","46007717132802931871223	",2020/9/22 18:48,2020/9/22 18:48,2020/9/22 18:48,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,é©»´_             ,___                  ,19,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092222001471221416064857	","20092211100400000005660239964056	",2020/9/22 11:18,2020/9/22 11:18,2020/9/22 11:18,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092211100400000005660239964056,1,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092222001471221415879873	","20092211100400000005660378685056	",2020/9/22 11:17,2020/9/22 11:17,2020/9/22 11:17,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092211100400000005660378685056,19.2,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092122001471221415087149	","20092111100400000005641413865056	",2020/9/21 20:15,2020/9/21 20:15,2020/9/21 20:15,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092111100400000005641413865056,15.38,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092122001471221415039680	","20092111100400000005604911196056	",2020/9/21 10:59,2020/9/21 10:59,2020/9/21 10:59,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092111100400000005604911196056,15.6,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092122001471221415146412	","20092111100400000005604843456056	",2020/9/21 10:51,2020/9/21 10:51,2020/9/21 10:51,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,ç¾__              ,ç¾__è®¢å_-20092111100400000005604843456056,20.9,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092122001471221415154127	","ALI_YB2020092110405794269	",2020/9/21 10:41,2020/9/21 10:41,2020/9/21 10:41,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,å¹¿å_ä¸__¤§å­¦æ·±_³å__(ç¦__) ,å¤__                  ,3496.26,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
"2020092110194018150000000000220015616091	","                    	",2020/9/21 8:34,2020/9/21 8:34,2020/9/21 8:35,__å®__ç«     ,_³æ__°è´¦äº¤æ_          ,___              ,____¾æ_³é_è¡__            ,800,        ,_¾æ___    ,0,0,                    ,èµ__è½§»     
"2020092122001471221414591952	","46006470221802931871223	",2020/9/21 8:10,2020/9/21 8:10,2020/9/21 8:10,_¶ä_ï¼______·´å·´å_å¤____ï¼,_³æ__°è´¦äº¤æ_          ,*__             ,___                  ,33,__      ,äº¤æ____    ,0,0,                    ,å·²æ__      
